hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
375.17,0.863636,377.087,2011.51,67.9896,500000,100000,1,0.863636,67.9896,380.00125900437297,0.8603168133678493,424.28243146776697,2262.06131945678,73.11335584969527,495023.64464562456,94395.63865958664,1.060452509033319,0.8587309340755522,63.94467505149216
375.17,0.909091,376.989,2011.51,68.4059,500000,100000,1,0.909091,68.4059,373.7735062891004,0.968794331485116,359.7894798836648,1832.60620929896,49.21609997463016,509023.11747905647,96550.00928703256,0.9888012534150108,0.8885373523822041,65.77742219694039
375.17,0.954545,376.899,2011.51,68.7851,500000,100000,1,0.954545,68.7851,339.1767301578129,0.9213048274524782,316.1509821356737,1821.273831349008,76.38890923367642,512113.8231565323,104134.41188953418,1.012750334056599,0.9099820106025706,73.23690277363877
375.17,1.0,376.818,2011.51,69.1246,500000,100000,1,1.0,69.1246,374.67263946738586,1.0932099762943674,382.732860410726,2097.757954817954,79.44245583655211,472237.2729198173,94444.34382498173,0.9979773624622136,1.055429538769498,75.04046081079788
375.17,1.04545,376.743,2011.51,69.4431,500000,100000,1,1.04545,69.4431,376.2998283931788,1.010359073930055,359.5096133984575,1937.3320394943175,82.545746956447,514845.5648960207,95562.93891932798,0.9965901385994872,0.9914001577802022,71.47889260736305
375.17,1.09091,376.673,2011.51,69.7366,500000,100000,1,1.09091,69.7366,421.37672716705526,1.095775360233331,327.68164005312883,2064.13765200567,61.696685335091786,495341.0677507156,103533.86899300864,1.0760388912513923,1.01984570755484,66.38299754628463
375.17,1.13636,376.609,2011.51,70.008,500000,100000,1,1.13636,70.008,371.5615968421533,1.1203825741164055,387.8194792527036,2412.40034638884,71.892029134751,469001.96385057823,96171.76654923872,1.0542168361521476,1.1987895219455558,58.309343373293736
375.17,1.18182,376.549,2011.51,70.2597,500000,100000,1,1.18182,70.2597,380.8265758211651,1.1891129600177053,368.5242229010114,2090.6619275303983,77.5784707977281,496335.85483677394,94363.9999776152,1.0077159746702995,1.1936349376432789,58.80617472088237
375.17,1.22727,376.494,2011.51,70.4937,500000,100000,1,1.22727,70.4937,374.5188592679842,1.25455172088967,388.0340006662639,2054.1881149120563,78.27966079399303,500500.62785287935,104044.18214776817,1.0337477960231427,1.154795226528632,69.05646704654947
375.17,1.27273,376.442,2011.51,70.7118,500000,100000,1,1.27273,70.7118,353.247353031314,1.3003377562559155,342.77136363931373,1836.6654516138024,75.05549253130528,514840.7972816991,99352.67239421637,1.0586557093296924,1.2678224825477902,71.88583233282354
375.17,1.31818,376.394,2011.51,70.9156,500000,100000,1,1.31818,70.9156,396.60764176608,1.268542789856128,394.7134923351336,1669.557361917706,66.37732522202913,440292.7240548162,100326.69963856909,0.9701087160807742,1.2770483547496374,68.41417610508752
375.17,1.36364,376.349,2011.51,71.1065,500000,100000,1,1.36364,71.1065,389.2751357936549,1.2870774314622695,326.7801410749461,1996.917175791118,81.64388338273432,509703.4057469165,98880.66104514418,0.9222519087890976,1.465151617063829,63.63178113317287
375.17,1.40909,376.306,2011.51,71.2856,500000,100000,1,1.40909,71.2856,390.008572778607,1.5854497169423665,345.1579711668837,2226.1120169754854,81.91235789395293,487203.4985791152,102116.54305322802,1.027651029254278,1.3920726164946964,62.68815209183387
375.17,1.45455,376.266,2011.51,71.4541,500000,100000,1,1.45455,71.4541,358.1112554292329,1.4193510289417008,367.12596339257146,1946.5506969417384,69.80052737325141,520246.8361602623,103427.3648074202,1.062298964294602,1.4932125381024834,72.6158766636178
375.17,1.5,376.229,2011.51,71.6127,500000,100000,1,1.5,71.6127,401.4843170816948,1.552440932900399,441.7612600441878,2092.264583177659,63.19582873269731,499953.3463428941,99385.06712793464,0.9142658366593835,1.4982716910470335,81.32980099769502
375.17,1.54545,376.193,2011.51,71.7624,500000,100000,1,1.54545,71.7624,348.873376838611,1.4212235368325965,405.71758098703634,2298.451352904616,63.92698641166907,491665.4623911263,92509.26793629218,0.9696842337481204,1.6564884324382896,66.41493926895504
375.17,1.59091,376.16,2011.51,71.9039,500000,100000,1,1.59091,71.9039,386.1785587940524,1.5686680663888226,416.6796732405372,2293.4264079226,86.62425747822137,495562.4900930935,101487.40689766836,0.987929412108004,1.6070885871721072,71.72693492849032
375.17,1.63636,376.128,2011.51,72.0379,500000,100000,1,1.63636,72.0379,416.2596618567565,1.6259528008013244,429.428235039729,2097.7667446069863,82.31063116373726,508335.24355477776,98299.9687654826,0.9508756826516056,1.7310687015421091,66.91723141838251
375.17,1.68182,376.098,2011.51,72.1649,500000,100000,1,1.68182,72.1649,356.589024345036,1.7215794920453014,511.5997960614199,2045.7270882884031,71.9479746625981,522697.7351917839,104286.42388519229,0.9927690557515702,1.727348312749325,76.50797445007854
375.17,1.72727,376.069,2011.51,72.2854,500000,100000,1,1.72727,72.2854,364.5471040392464,1.4921493317944428,377.6330359047633,1706.0354435599822,70.12580275375925,477722.2175581235,95521.94564437134,0.9443256637920358,1.67950141826252,71.37949474400405
375.17,1.77273,376.042,2011.51,72.4,500000,100000,1,1.77273,72.4,377.03931013199656,1.7874561224511174,429.45504039355967,1884.745717129164,53.19749177710735,491408.5035141924,98428.02672329589,0.9840456453670968,1.7728949725139571,79.55312200089436
375.17,1.81818,376.016,2011.51,72.5091,500000,100000,1,1.81818,72.5091,365.7255519422613,1.7136581540339602,414.0927057819201,1955.0356884613568,71.59112278238078,536733.6512704669,92590.66574608428,1.034968356360856,1.7988330848736465,73.36227113134399
375.17,1.86364,375.992,2011.51,72.613,500000,100000,1,1.86364,72.613,346.08188002834595,1.8938631820605651,413.4420252983604,1840.0626440284088,59.63943329235367,490972.2076678258,103915.77770204088,0.8965256184922477,1.810203124450314,73.4831843513738
375.17,1.90909,375.968,2011.51,72.7122,500000,100000,1,1.90909,72.7122,376.4561385628989,1.810167714680412,442.6737320715331,2061.4866222962114,74.4463802601846,509181.2432703817,106126.74896046692,0.947444983147971,1.8062884056013813,66.508745490596
375.17,1.95455,375.946,2011.51,72.8069,500000,100000,1,1.95455,72.8069,355.2427757860689,1.8709458148339329,360.18209432535104,2396.039943756413,85.75102666553533,469145.2015578433,97560.01122107675,1.0700345951987762,2.087416569840167,66.72012933759851
375.17,2.0,375.924,2011.51,72.8974,500000,100000,1,2.0,72.8974,384.0538836100701,1.9726372389606728,357.177233106174,2316.809262125477,62.17654464435202,457137.31772091327,99029.59093181558,0.958783945759351,1.7938836155605462,76.24958948761213
375.17,2.04545,375.904,2011.51,72.984,500000,100000,1,2.04545,72.984,357.9229805021252,1.9378256343200075,387.92411355798856,2060.5666780872093,75.59595241802404,473994.87837380095,95951.60427383264,0.8700710221602876,2.1816260511882017,74.66199669107033
375.17,2.09091,375.884,2011.51,73.067,500000,100000,1,2.09091,73.067,404.2444445365216,2.041195013498829,369.01660789309136,2168.293943021866,84.00271608061688,482752.698599558,96433.72851662611,1.0085590073287287,1.9510662410639832,87.78169387189722
375.17,2.13636,375.865,2011.51,73.1465,500000,100000,1,2.13636,73.1465,360.4773431157107,2.00888598715574,387.8363323112159,1864.9505133618013,75.56357556954227,525997.7791011896,103467.8035356619,0.9962623583799622,2.1943790209102523,65.1227721982448
375.17,2.18182,375.847,2011.51,73.2229,500000,100000,1,2.18182,73.2229,369.12860904825584,1.981837602253734,434.5824442615819,2306.01303697638,67.46776719741023,528738.1565671843,97479.2418339889,1.007406739917896,2.117940144195344,80.48006147861342
375.17,2.22727,375.83,2011.51,73.2962,500000,100000,1,2.22727,73.2962,390.430362722029,2.3406332602082167,357.85981172052993,1697.318857259031,73.41039260571588,451866.9923276137,102375.74968933384,1.0028693351452629,2.0416513087103256,74.25076126073827
375.17,2.27273,375.813,2011.51,73.3666,500000,100000,1,2.27273,73.3666,352.08083172017365,2.125451562717914,364.3627685030762,2195.126297430643,83.90111250558067,486468.87151770346,99923.84979827687,1.0636457517359768,2.402882627613565,66.22047805255556
375.17,2.31818,375.797,2011.51,73.4344,500000,100000,1,2.31818,73.4344,379.4368071832716,2.297469276998246,382.3475552192277,2111.1983657963947,76.3267371392279,517444.7349260121,103752.81159596196,0.9648469101995896,2.040078055354583,53.791813131181655
375.17,2.36364,375.782,2011.51,73.4996,500000,100000,1,2.36364,73.4996,399.690037356207,2.4526181737930988,367.20220452314095,1859.4681284949609,73.46243952950718,497366.1718892194,98038.00817667368,0.995309709557038,2.457730601899238,68.8286869056017
375.17,2.40909,375.767,2011.51,73.5625,500000,100000,1,2.40909,73.5625,345.0160257444832,2.3350172156034814,303.84497720248555,1969.512335095407,86.3198168082914,537613.9616454357,105426.54790591248,0.9783656028829576,2.4247402301926937,69.81505948304334
375.17,2.45455,375.752,2011.51,73.623,500000,100000,1,2.45455,73.623,378.63345423527824,2.3532794520389797,353.9535878000588,1783.3539345074555,79.309469750904,516837.52355328255,109377.2533840299,1.033818131645886,2.583528699043006,69.85714741764461
375.17,2.5,375.738,2011.51,73.6815,500000,100000,1,2.5,73.6815,380.04501139590906,2.528279761083428,401.5652247291836,1791.925512744533,60.38675170219867,493307.8723927796,91498.25089322867,1.038877152889098,2.57829321786594,80.3261058557605
375.17,2.54545,375.725,2011.51,73.7378,500000,100000,1,2.54545,73.7378,389.8358243402347,2.6877322324530417,429.7372252994169,1691.467896720496,80.72164708800439,495533.2657217731,99539.15334844564,1.018620177381838,2.6234589491748173,70.35995977594298
375.17,2.59091,375.712,2011.51,73.7923,500000,100000,1,2.59091,73.7923,351.9666600899935,2.439430469326741,332.3315948753266,2165.8961889415755,84.3028186750779,498580.2541848789,99536.089314485,1.1076901292912784,2.707229845747692,75.80602703216593
375.17,2.63636,375.7,2011.51,73.8449,500000,100000,1,2.63636,73.8449,350.4002146234586,2.616567813079125,332.1457602608972,2253.9663459451463,60.13947426907447,478851.06508097646,96421.43526501852,1.0276652305605338,2.746767148532307,63.55165124331988
375.17,2.68182,375.688,2011.51,73.8958,500000,100000,1,2.68182,73.8958,384.9608408586246,2.449508067266236,376.823847687527,1576.6601863860656,48.748251994200885,523480.35339123744,102037.5387707351,1.062749951736937,2.742252029612268,76.76833236252983
375.17,2.72727,375.676,2011.51,73.945,500000,100000,1,2.72727,73.945,380.7409869928448,2.673651734934384,297.7008748406953,2381.286992879392,62.38814332107771,518560.7204435388,105602.98615709491,0.9557313989964746,2.6816423612925067,64.33602520466327
375.17,2.77273,375.665,2011.51,73.9927,500000,100000,1,2.77273,73.9927,379.86887013321314,2.777472017747963,358.9490268694841,2009.094531192263,72.85506570386988,511356.76919131074,90129.9036587593,0.9650894876481624,2.7409584288404023,78.99421880461448
375.17,2.81818,375.654,2011.51,74.0388,500000,100000,1,2.81818,74.0388,381.668848737849,2.6977556963549354,310.43888561612806,2069.8142620141807,85.25332759820026,506064.3672339249,89751.57882480808,1.0990168387464767,2.833224782073454,81.19763825289057
375.17,2.86364,375.643,2011.51,74.0836,500000,100000,1,2.86364,74.0836,362.4137562602699,2.798206995249236,427.0708293856723,1715.3326857092263,64.18285988205862,474545.05552417465,108287.14279539546,0.932303580817726,2.825520846160696,62.97512335688792
375.17,2.90909,375.633,2011.51,74.1269,500000,100000,1,2.90909,74.1269,379.5267309781947,2.704257079529224,346.7343830497894,2277.195420471413,80.29930167414037,512604.8299785437,98801.98456225725,1.0383924737901324,3.227058845798465,88.38338230426079
375.17,2.95455,375.623,2011.51,74.1689,500000,100000,1,2.95455,74.1689,380.6675999903733,2.9659366305628594,437.7072535575225,2051.7905064906017,41.99019092787219,503227.5618166188,100447.28573696152,1.0643344476516927,2.9417688140425637,70.79639637242532
375.17,3.0,375.613,2011.51,74.2097,500000,100000,1,3.0,74.2097,361.7698389249524,3.1583541373324726,417.4383096136547,2240.5860369562365,76.21677614388582,550056.7273743603,94657.6462233306,1.0587773624796155,2.82753101581169,76.89770001417112
375.17,3.04545,375.604,2011.51,74.2493,500000,100000,1,3.04545,74.2493,410.1691311673089,2.878385160090377,351.32806377156595,2257.086872056614,69.71927090259868,467667.7225521345,100221.6588019064,0.92023370103507,3.027088958190319,79.92704919768629
375.17,3.09091,375.595,2011.51,74.2878,500000,100000,1,3.09091,74.2878,384.05839484692376,2.9946788805022786,335.33273201987976,2280.0213250048064,97.67284298560072,481917.6153027676,106844.37719770212,0.9824595486970394,2.961328599318823,69.2811302126216
375.17,3.13636,375.586,2011.51,74.3252,500000,100000,1,3.13636,74.3252,352.82293334772413,3.215168297276452,368.3166926253142,1881.1076736565533,53.23074624262632,460333.88607207086,102482.12175524225,1.0311097017286717,3.443386550082722,69.11616474249047
375.17,3.18182,375.577,2011.51,74.3615,500000,100000,1,3.18182,74.3615,387.4859608675577,3.374652724627773,371.6467134800977,1969.678234150274,74.19974719796801,494549.5052058233,100963.72182835898,1.0371006825712423,3.1973757024663376,71.20953253210008
375.17,3.22727,375.569,2011.51,74.3968,500000,100000,1,3.22727,74.3968,356.8864338890408,2.986323665737624,388.569206159326,1888.4655159660836,53.213560862120346,456477.5158001127,91150.0102851976,0.999549574713518,3.3297036851624977,77.8014143421412
375.17,3.27273,375.561,2011.51,74.4312,500000,100000,1,3.27273,74.4312,389.9345265393028,3.245110656315835,346.3970625640756,2191.559548576872,68.29388906571586,529637.5409042144,103713.46222233266,0.965194587174292,3.357033800316367,78.77823978354743
375.17,3.31818,375.553,2011.51,74.4646,500000,100000,1,3.31818,74.4646,396.9035151688104,3.36515395160021,403.5840833935884,2078.471001375746,55.4632263922431,527305.9327217542,100047.93442388283,0.9863256910603316,3.475078580246036,84.85688408484168
375.17,3.36364,375.545,2011.51,74.4972,500000,100000,1,3.36364,74.4972,359.77523073119943,3.3464759521112595,385.5092624414937,2226.5695585411268,100.20754783924416,496009.2005402339,96960.01724904156,0.9690884169460752,3.4037419799373674,83.75910755137824
375.17,3.40909,375.538,2011.51,74.5289,500000,100000,1,3.40909,74.5289,393.2414911204296,2.9869096466365,362.7548683637238,2235.338522973765,70.5541112744104,474656.9552942408,103212.5425301123,0.9378637907818312,3.341119329984648,83.70221467715787
375.17,3.45455,375.53,2011.51,74.5597,500000,100000,1,3.45455,74.5597,382.91315101793833,3.5411020245828806,348.79073726708697,1664.0700261381476,72.19955564314797,461897.4362860185,95760.72066561213,0.9850462441526242,3.4627109629827046,81.07699561477865
375.17,3.5,375.523,2011.51,74.5898,500000,100000,1,3.5,74.5898,390.5906155112567,3.765883861440863,368.5801436491832,2283.218762531042,74.11167499867106,482403.3846339898,102803.86637505432,1.092464814035111,3.285351747443045,80.53736645006062
375.17,3.54545,375.516,2011.51,74.6192,500000,100000,1,3.54545,74.6192,410.7509911651141,3.566130920284196,344.8400509518719,2202.776632515532,61.94576173154371,515634.2843085208,106084.42936916128,0.9860565513862456,3.518900218858134,71.60850160787481
375.17,3.59091,375.509,2011.51,74.6478,500000,100000,1,3.59091,74.6478,370.56688702596017,3.4057795481082547,377.70342558770415,1937.240045522354,86.46348749138443,480323.6827502533,100771.07229034082,0.9243607509808346,3.912998749994345,70.51292249426533
375.17,3.63636,375.503,2011.51,74.6757,500000,100000,1,3.63636,74.6757,361.0310401609,3.5430642303205384,378.7112482616132,2081.871164780201,81.84674189251417,547714.404400168,97880.02702792376,0.9820662028480274,3.770034096572169,63.15332903107791
375.17,3.68182,375.496,2011.51,74.7029,500000,100000,1,3.68182,74.7029,358.4840435718696,4.007645066537786,385.3230038116232,1986.6337420065677,84.98879865692507,537267.3859974537,97139.24264272512,1.086401981750491,3.6622532604059943,85.152021870804
375.17,3.72727,375.49,2011.51,74.7295,500000,100000,1,3.72727,74.7295,359.86662276947584,3.8968538039836655,441.8106362407685,2135.43021581234,61.07684763045536,500020.5985851109,101913.4267186888,0.9203535781496136,4.102177232581104,75.08563595044735
375.17,3.77273,375.484,2011.51,74.7554,500000,100000,1,3.77273,74.7554,373.7236875839556,3.893462381198856,370.51091268683257,1936.8032466248333,87.48604145624826,488453.2936199529,97839.8572037868,0.9999530697973732,3.657768412940993,77.25168864056496
375.17,3.81818,375.478,2011.51,74.7808,500000,100000,1,3.81818,74.7808,381.5694993195981,3.886222369909964,413.19843979521664,2107.8466934884077,86.22048201115672,485770.10250633874,111832.44951420292,1.0368870465361697,3.8836146144175543,53.74677164898446
375.17,3.86364,375.472,2011.51,74.8055,500000,100000,1,3.86364,74.8055,380.3603043592322,3.735920210392724,384.09236391172607,2025.0485293375332,72.19785842314916,539959.4190131503,92924.4186568171,0.9429522432337754,3.805112881178709,69.87956761069248
375.17,3.90909,375.466,2011.51,74.8297,500000,100000,1,3.90909,74.8297,390.6867169770423,3.869887460170517,366.52073649433953,1924.573764118016,84.87582378649034,483582.6167110677,99351.1893320755,1.0095397348084296,3.86909537757916,82.1151674261632
